read_chrom	mate_chrom	chromchrom	strand	properpair	failsqc	suppl	dupl	primary	Count
chr8	chrMT	chr8/chrMT	.	.	.	OK	OK	SECONDARY	3
chr8	GL000192.1	GL000192.1/chr8	.	.	.	OK	OK	SECONDARY	5
chr8	GL000225.1	GL000225.1/chr8	.	.	.	OK	OK	SECONDARY	6
chr8	GL000248.1	GL000248.1/chr8	.	.	.	OK	OK	PRIMARY	2
chr8	GL000215.1	GL000215.1/chr8	.	.	.	OK	OK	SECONDARY	1
chr8	GL000240.1	GL000240.1/chr8	.	.	.	OK	OK	SECONDARY	1
chr8	GL000249.1	GL000249.1/chr8	.	.	.	OK	OK	PRIMARY	1
chr8	GL000202.1	GL000202.1/chr8	.	.	.	OK	OK	SECONDARY	1
chr8	GL000201.1	GL000201.1/chr8	.	.	.	OK	OK	PRIMARY	2
chr8	NC_007605	NC_007605/chr8	.	.	.	OK	OK	PRIMARY	2
chr8	GL000210.1	GL000210.1/chr8	.	.	.	OK	OK	PRIMARY	3
chr9	chr2	chr2/chr9	.	.	.	OK	OK	SECONDARY	4850
chr9	chrX	chr9/chrX	.	.	.	OK	OK	SECONDARY	2351
chr9	chr1	chr1/chr9	.	.	.	OK	OK	SECONDARY	4015
chr9	chr4	chr4/chr9	.	.	.	OK	OK	PRIMARY	7290
chr9	chr10	chr10/chr9	.	.	.	OK	OK	SECONDARY	2091
chr9	chr21	chr21/chr9	.	.	.	OK	OK	SECONDARY	793
chr9	chr12	chr12/chr9	.	.	.	OK	OK	SECONDARY	2410
chr9	chr14	chr14/chr9	.	.	.	OK	OK	SECONDARY	1463
chr9	chr20	chr20/chr9	.	.	.	OK	OK	SECONDARY	1115
chr9	chr9	=	+-	PROPERPAIR	.	OK	OK	PRIMARY	32949795
chr9	chr18	chr18/chr9	.	.	.	OK	OK	SECONDARY	1128
chr9	chr18	chr18/chr9	.	.	.	OK	OK	PRIMARY	2761
chr9	chr2	chr2/chr9	.	.	.	OK	OK	PRIMARY	22740
chr9	chr5	chr5/chr9	.	.	.	OK	OK	PRIMARY	6479
chr9	chr1	chr1/chr9	.	.	.	OK	OK	PRIMARY	9031
chr9	hs37d5	chr9/hs37d5	.	.	.	OK	OK	SECONDARY	5650
chr9	chr19	chr19/chr9	.	.	.	OK	OK	SECONDARY	1661
.	chr9	.	.	.	.	.	.	.	55831
chr9	.	.	.	.	.	OK	OK	PRIMARY	42008
chr9	chr17	chr17/chr9	.	.	.	OK	OK	SECONDARY	1682
chr9	chr11	chr11/chr9	.	.	.	OK	OK	SECONDARY	2093
chr9	chrX	chr9/chrX	.	.	.	OK	OK	PRIMARY	5906
chr9	hs37d5	chr9/hs37d5	.	.	.	OK	OK	PRIMARY	11029
chr9	chr12	chr12/chr9	.	.	.	OK	OK	PRIMARY	5642
chr9	chr4	chr4/chr9	.	.	.	OK	OK	SECONDARY	2843
chr9	chr9	=	+-	NO	.	OK	OK	SECONDARY	9558
chr9	chr15	chr15/chr9	.	.	.	OK	OK	SECONDARY	1538
chr9	chr20	chr20/chr9	.	.	.	OK	OK	PRIMARY	2434
chr9	chr7	chr7/chr9	.	.	.	OK	OK	PRIMARY	6359
chr9	chr5	chr5/chr9	.	.	.	OK	OK	SECONDARY	2756
chr9	.	.	.	.	.	OK	OK	SECONDARY	492
chr9	chr17	chr17/chr9	.	.	.	OK	OK	PRIMARY	3815
chr9	chr19	chr19/chr9	.	.	.	OK	OK	PRIMARY	3297
chr9	chr9	=	+-	NO	.	OK	OK	PRIMARY	20328
chr9	chr8	chr8/chr9	.	.	.	OK	OK	PRIMARY	5389
chr9	chr15	chr15/chr9	.	.	.	OK	OK	PRIMARY	3598
chr9	chr21	chr21/chr9	.	.	.	OK	OK	PRIMARY	1862
chr9	chr10	chr10/chr9	.	.	.	OK	OK	PRIMARY	5152
chr9	chr7	chr7/chr9	.	.	.	OK	OK	SECONDARY	2805
chr9	chr11	chr11/chr9	.	.	.	OK	OK	PRIMARY	5125
chr9	chr9	=	++	.	.	OK	OK	PRIMARY	4146
chr9	GL000227.1	GL000227.1/chr9	.	.	.	OK	OK	SECONDARY	4
chr9	chr14	chr14/chr9	.	.	.	OK	OK	PRIMARY	3596
chr9	chr16	chr16/chr9	.	.	.	OK	OK	SECONDARY	1720
chr9	chr3	chr3/chr9	.	.	.	OK	OK	PRIMARY	7118
chr9	GL000220.1	GL000220.1/chr9	.	.	.	OK	OK	SECONDARY	1883
chr9	chr9	=	--	.	.	OK	OK	SECONDARY	1143
chr9	chr3	chr3/chr9	.	.	.	OK	OK	SECONDARY	2890
chr9	chr6	chr6/chr9	.	.	.	OK	OK	SECONDARY	2667
chr9	chr9	=	--	.	.	OK	OK	PRIMARY	4118
chr9	chr22	chr22/chr9	.	.	.	OK	OK	SECONDARY	762
chr9	chr8	chr8/chr9	.	.	.	OK	OK	SECONDARY	2246
chr9	chr22	chr22/chr9	.	.	.	OK	OK	PRIMARY	1664
chr9	chr9	=	+-	PROPERPAIR	.	OK	OK	SECONDARY	6512
chr9	chr13	chr13/chr9	.	.	.	OK	OK	PRIMARY	3499
chr9	chr13	chr13/chr9	.	.	.	OK	OK	SECONDARY	1491
chr9	chr16	chr16/chr9	.	.	.	OK	OK	PRIMARY	3750
chr9	chrMT	chr9/chrMT	.	.	.	OK	OK	SECONDARY	6
chr9	chr6	chr6/chr9	.	.	.	OK	OK	PRIMARY	6189
chr9	GL000220.1	GL000220.1/chr9	.	.	.	OK	OK	PRIMARY	822
chr9	chrMT	chr9/chrMT	.	.	.	OK	OK	PRIMARY	65
chr9	chr9	=	++	.	.	OK	OK	SECONDARY	1121
chr9	chrY	chr9/chrY	.	.	.	OK	OK	PRIMARY	366
chr9	GL000211.1	GL000211.1/chr9	.	.	.	OK	OK	PRIMARY	34
chr9	GL000218.1	GL000218.1/chr9	.	.	.	OK	OK	PRIMARY	7
chr9	GL000208.1	GL000208.1/chr9	.	.	.	OK	OK	PRIMARY	13
chr9	NC_007605	NC_007605/chr9	.	.	.	OK	OK	PRIMARY	3
chr9	GL000192.1	GL000192.1/chr9	.	.	.	OK	OK	PRIMARY	17
chr9	GL000195.1	GL000195.1/chr9	.	.	.	OK	OK	PRIMARY	13
chr9	GL000221.1	GL000221.1/chr9	.	.	.	OK	OK	PRIMARY	15
chr9	GL000219.1	GL000219.1/chr9	.	.	.	OK	OK	PRIMARY	133
chr9	GL000226.1	GL000226.1/chr9	.	.	.	OK	OK	PRIMARY	104
chr9	GL000219.1	GL000219.1/chr9	.	.	.	OK	OK	SECONDARY	19
chr9	GL000192.1	GL000192.1/chr9	.	.	.	OK	OK	SECONDARY	9
chr9	chrY	chr9/chrY	.	.	.	OK	OK	SECONDARY	73
chr9	GL000199.1	GL000199.1/chr9	.	.	.	OK	OK	PRIMARY	104
chr9	GL000241.1	GL000241.1/chr9	.	.	.	OK	OK	PRIMARY	15
chr9	GL000224.1	GL000224.1/chr9	.	.	.	OK	OK	PRIMARY	39
chr9	GL000193.1	GL000193.1/chr9	.	.	.	OK	OK	PRIMARY	60
chr9	GL000235.1	GL000235.1/chr9	.	.	.	OK	OK	PRIMARY	3
chr9	GL000240.1	GL000240.1/chr9	.	.	.	OK	OK	PRIMARY	2
chr9	GL000234.1	GL000234.1/chr9	.	.	.	OK	OK	PRIMARY	4
chr9	GL000214.1	GL000214.1/chr9	.	.	.	OK	OK	PRIMARY	77
chr9	GL000194.1	GL000194.1/chr9	.	.	.	OK	OK	PRIMARY	25
chr9	GL000212.1	GL000212.1/chr9	.	.	.	OK	OK	SECONDARY	7
chr9	GL000194.1	GL000194.1/chr9	.	.	.	OK	OK	SECONDARY	9
chr9	GL000212.1	GL000212.1/chr9	.	.	.	OK	OK	PRIMARY	8
chr9	GL000225.1	GL000225.1/chr9	.	.	.	OK	OK	PRIMARY	17
chr9	GL000217.1	GL000217.1/chr9	.	.	.	OK	OK	SECONDARY	27
chr9	GL000218.1	GL000218.1/chr9	.	.	.	OK	OK	SECONDARY	3
chr9	GL000193.1	GL000193.1/chr9	.	.	.	OK	OK	SECONDARY	8
chr9	GL000205.1	GL000205.1/chr9	.	.	.	OK	OK	PRIMARY	42
chr9	GL000241.1	GL000241.1/chr9	.	.	.	OK	OK	SECONDARY	2
chr9	GL000216.1	GL000216.1/chr9	.	.	.	OK	OK	SECONDARY	9
chr9	GL000198.1	GL000198.1/chr9	.	.	.	OK	OK	PRIMARY	5
chr9	GL000224.1	GL000224.1/chr9	.	.	.	OK	OK	SECONDARY	15
chr9	GL000202.1	GL000202.1/chr9	.	.	.	OK	OK	SECONDARY	3
chr9	GL000197.1	GL000197.1/chr9	.	.	.	OK	OK	SECONDARY	1
chr9	GL000204.1	GL000204.1/chr9	.	.	.	OK	OK	PRIMARY	4
chr9	GL000191.1	GL000191.1/chr9	.	.	.	OK	OK	PRIMARY	4
chr9	GL000196.1	GL000196.1/chr9	.	.	.	OK	OK	SECONDARY	1
chr9	GL000237.1	GL000237.1/chr9	.	.	.	OK	OK	PRIMARY	17
chr9	GL000217.1	GL000217.1/chr9	.	.	.	OK	OK	PRIMARY	67
chr9	GL000203.1	GL000203.1/chr9	.	.	.	OK	OK	PRIMARY	1
chr9	GL000195.1	GL000195.1/chr9	.	.	.	OK	OK	SECONDARY	11
chr9	GL000221.1	GL000221.1/chr9	.	.	.	OK	OK	SECONDARY	4
chr9	GL000234.1	GL000234.1/chr9	.	.	.	OK	OK	SECONDARY	7
chr9	GL000214.1	GL000214.1/chr9	.	.	.	OK	OK	SECONDARY	15
chr9	GL000228.1	GL000228.1/chr9	.	.	.	OK	OK	PRIMARY	2
chr9	GL000213.1	GL000213.1/chr9	.	.	.	OK	OK	PRIMARY	4
chr9	GL000191.1	GL000191.1/chr9	.	.	.	OK	OK	SECONDARY	4
chr9	GL000232.1	GL000232.1/chr9	.	.	.	OK	OK	PRIMARY	5
chr9	GL000223.1	GL000223.1/chr9	.	.	.	OK	OK	SECONDARY	3
chr9	GL000237.1	GL000237.1/chr9	.	.	.	OK	OK	SECONDARY	13
chr9	GL000239.1	GL000239.1/chr9	.	.	.	OK	OK	PRIMARY	4
chr9	GL000211.1	GL000211.1/chr9	.	.	.	OK	OK	SECONDARY	4
chr9	GL000222.1	GL000222.1/chr9	.	.	.	OK	OK	PRIMARY	8
chr9	GL000242.1	GL000242.1/chr9	.	.	.	OK	OK	PRIMARY	1
chr9	GL000225.1	GL000225.1/chr9	.	.	.	OK	OK	SECONDARY	2
chr9	GL000204.1	GL000204.1/chr9	.	.	.	OK	OK	SECONDARY	1
chr9	GL000210.1	GL000210.1/chr9	.	.	.	OK	OK	SECONDARY	1
chr9	GL000216.1	GL000216.1/chr9	.	.	.	OK	OK	PRIMARY	16
chr9	GL000227.1	GL000227.1/chr9	.	.	.	OK	OK	PRIMARY	3
chr9	GL000200.1	GL000200.1/chr9	.	.	.	OK	OK	PRIMARY	80
chr9	GL000200.1	GL000200.1/chr9	.	.	.	OK	OK	SECONDARY	9
chr9	GL000239.1	GL000239.1/chr9	.	.	.	OK	OK	SECONDARY	7
chr9	GL000223.1	GL000223.1/chr9	.	.	.	OK	OK	PRIMARY	7
chr9	GL000243.1	GL000243.1/chr9	.	.	.	OK	OK	PRIMARY	2
chr9	GL000208.1	GL000208.1/chr9	.	.	.	OK	OK	SECONDARY	4
chr9	GL000215.1	GL000215.1/chr9	.	.	.	OK	OK	PRIMARY	4
chr9	GL000231.1	GL000231.1/chr9	.	.	.	OK	OK	SECONDARY	1
chr9	GL000226.1	GL000226.1/chr9	.	.	.	OK	OK	SECONDARY	16
chr9	GL000199.1	GL000199.1/chr9	.	.	.	OK	OK	SECONDARY	6
chr9	GL000230.1	GL000230.1/chr9	.	.	.	OK	OK	SECONDARY	1
chr9	GL000205.1	GL000205.1/chr9	.	.	.	OK	OK	SECONDARY	27
chr9	GL000244.1	GL000244.1/chr9	.	.	.	OK	OK	PRIMARY	4
chr9	GL000228.1	GL000228.1/chr9	.	.	.	OK	OK	SECONDARY	2
chr9	GL000233.1	GL000233.1/chr9	.	.	.	OK	OK	PRIMARY	1
chr9	GL000201.1	GL000201.1/chr9	.	.	.	OK	OK	PRIMARY	18
chr9	GL000197.1	GL000197.1/chr9	.	.	.	OK	OK	PRIMARY	1
chr9	GL000244.1	GL000244.1/chr9	.	.	.	OK	OK	SECONDARY	1
chr9	GL000236.1	GL000236.1/chr9	.	.	.	OK	OK	PRIMARY	1
chr9	GL000202.1	GL000202.1/chr9	.	.	.	OK	OK	PRIMARY	2
chr9	GL000248.1	GL000248.1/chr9	.	.	.	OK	OK	PRIMARY	1
chr9	GL000196.1	GL000196.1/chr9	.	.	.	OK	OK	PRIMARY	1
chr9	GL000209.1	GL000209.1/chr9	.	.	.	OK	OK	PRIMARY	2
chr9	GL000229.1	GL000229.1/chr9	.	.	.	OK	OK	SECONDARY	1
chr9	GL000240.1	GL000240.1/chr9	.	.	.	OK	OK	SECONDARY	1
chr9	GL000246.1	GL000246.1/chr9	.	.	.	OK	OK	PRIMARY	1
chr9	GL000235.1	GL000235.1/chr9	.	.	.	OK	OK	SECONDARY	1
chr9	GL000245.1	GL000245.1/chr9	.	.	.	OK	OK	PRIMARY	1
chr9	GL000201.1	GL000201.1/chr9	.	.	.	OK	OK	SECONDARY	1
chr9	GL000246.1	GL000246.1/chr9	.	.	.	OK	OK	SECONDARY	1
chr10	chr10	=	+-	PROPERPAIR	.	OK	OK	PRIMARY	36155000
chr10	.	.	.	.	.	OK	OK	PRIMARY	46413
.	chr10	.	.	.	.	.	.	.	62084
chr10	chr8	chr10/chr8	.	.	.	OK	OK	PRIMARY	5998
chr10	chr2	chr10/chr2	.	.	.	OK	OK	PRIMARY	24410
chr10	chr18	chr10/chr18	.	.	.	OK	OK	PRIMARY	2985
chr10	chr10	=	+-	NO	.	OK	OK	PRIMARY	21676
chr10	chr4	chr10/chr4	.	.	.	OK	OK	PRIMARY	8002
chr10	chr1	chr1/chr10	.	.	.	OK	OK	SECONDARY	4952
chr10	chr13	chr10/chr13	.	.	.	OK	OK	SECONDARY	1857
chr10	chr7	chr10/chr7	.	.	.	OK	OK	SECONDARY	3445
chr10	chr7	chr10/chr7	.	.	.	OK	OK	PRIMARY	7181
chr10	chr18	chr10/chr18	.	.	.	OK	OK	SECONDARY	1402
chr10	chrX	chr10/chrX	.	.	.	OK	OK	PRIMARY	6549
chr10	chr3	chr10/chr3	.	.	.	OK	OK	PRIMARY	7960
chr10	chr3	chr10/chr3	.	.	.	OK	OK	SECONDARY	3673
chr10	chr16	chr10/chr16	.	.	.	OK	OK	PRIMARY	4401
chr10	chr10	=	++	.	.	OK	OK	PRIMARY	2778
chr10	chr6	chr10/chr6	.	.	.	OK	OK	PRIMARY	7442
chr10	hs37d5	chr10/hs37d5	.	.	.	OK	OK	PRIMARY	22217
chr10	chr10	=	--	.	.	OK	OK	PRIMARY	2818
chr10	GL000236.1	GL000236.1/chr10	.	.	.	OK	OK	PRIMARY	7
chr10	chr5	chr10/chr5	.	.	.	OK	OK	PRIMARY	6978
chr10	chr13	chr10/chr13	.	.	.	OK	OK	PRIMARY	3648
chr10	chr1	chr1/chr10	.	.	.	OK	OK	PRIMARY	10064
chr10	chr15	chr10/chr15	.	.	.	OK	OK	PRIMARY	3743
chr10	chr11	chr10/chr11	.	.	.	OK	OK	SECONDARY	2741
chr10	chr5	chr10/chr5	.	.	.	OK	OK	SECONDARY	3381
chr10	chr2	chr10/chr2	.	.	.	OK	OK	SECONDARY	5737
chr10	chr16	chr10/chr16	.	.	.	OK	OK	SECONDARY	2189
chr10	chr20	chr10/chr20	.	.	.	OK	OK	SECONDARY	1438
chr10	chr12	chr10/chr12	.	.	.	OK	OK	SECONDARY	2913
chr10	chrY	chr10/chrY	.	.	.	OK	OK	SECONDARY	382
chr10	chr6	chr10/chr6	.	.	.	OK	OK	SECONDARY	3357
chr10	chr4	chr10/chr4	.	.	.	OK	OK	SECONDARY	3735
chr10	chr12	chr10/chr12	.	.	.	OK	OK	PRIMARY	6288
chr10	chr11	chr10/chr11	.	.	.	OK	OK	PRIMARY	5350
chr10	chr9	chr10/chr9	.	.	.	OK	OK	PRIMARY	5152
chr10	chr9	chr10/chr9	.	.	.	OK	OK	SECONDARY	2502
chr10	hs37d5	chr10/hs37d5	.	.	.	OK	OK	SECONDARY	18843
chr10	chr10	=	+-	NO	.	OK	OK	SECONDARY	10265
chr10	GL000232.1	GL000232.1/chr10	.	.	.	OK	OK	PRIMARY	2
chr10	chr20	chr10/chr20	.	.	.	OK	OK	PRIMARY	2655
chr10	chr17	chr10/chr17	.	.	.	OK	OK	SECONDARY	2173
chr10	chr14	chr10/chr14	.	.	.	OK	OK	PRIMARY	3916
chr10	chr15	chr10/chr15	.	.	.	OK	OK	SECONDARY	1830
chr10	chr22	chr10/chr22	.	.	.	OK	OK	PRIMARY	1937
chr10	chr10	=	+-	PROPERPAIR	.	OK	OK	SECONDARY	7696
chr10	GL000220.1	GL000220.1/chr10	.	.	.	OK	OK	SECONDARY	3126
chr10	chrX	chr10/chrX	.	.	.	OK	OK	SECONDARY	2808
chr10	GL000218.1	GL000218.1/chr10	.	.	.	OK	OK	PRIMARY	9
chr10	chr21	chr10/chr21	.	.	.	OK	OK	SECONDARY	1085
chr10	chr19	chr10/chr19	.	.	.	OK	OK	PRIMARY	3487
chr10	chr8	chr10/chr8	.	.	.	OK	OK	SECONDARY	2894
chr10	chr21	chr10/chr21	.	.	.	OK	OK	PRIMARY	1838
chr10	GL000220.1	GL000220.1/chr10	.	.	.	OK	OK	PRIMARY	1211
chr10	chr10	=	++	.	.	OK	OK	SECONDARY	1212
chr10	chr10	=	--	.	.	OK	OK	SECONDARY	1217
chr10	chr19	chr10/chr19	.	.	.	OK	OK	SECONDARY	2107
chr10	chr17	chr10/chr17	.	.	.	OK	OK	PRIMARY	4348
chr10	chr14	chr10/chr14	.	.	.	OK	OK	SECONDARY	1914
chr10	chr22	chr10/chr22	.	.	.	OK	OK	SECONDARY	999
chr10	GL000192.1	GL000192.1/chr10	.	.	.	OK	OK	SECONDARY	12
chr10	chrY	chr10/chrY	.	.	.	OK	OK	PRIMARY	792
chr10	GL000214.1	GL000214.1/chr10	.	.	.	OK	OK	PRIMARY	24
chr10	.	.	.	.	.	OK	OK	SECONDARY	690
chr10	GL000241.1	GL000241.1/chr10	.	.	.	OK	OK	SECONDARY	3
chr10	GL000244.1	GL000244.1/chr10	.	.	.	OK	OK	SECONDARY	1
chr10	GL000193.1	GL000193.1/chr10	.	.	.	OK	OK	SECONDARY	5
chr10	GL000195.1	GL000195.1/chr10	.	.	.	OK	OK	SECONDARY	31
chr10	GL000216.1	GL000216.1/chr10	.	.	.	OK	OK	SECONDARY	134
chr10	GL000226.1	GL000226.1/chr10	.	.	.	OK	OK	PRIMARY	89
chr10	GL000205.1	GL000205.1/chr10	.	.	.	OK	OK	PRIMARY	41
chr10	GL000199.1	GL000199.1/chr10	.	.	.	OK	OK	PRIMARY	32
chr10	GL000208.1	GL000208.1/chr10	.	.	.	OK	OK	PRIMARY	24
chr10	GL000192.1	GL000192.1/chr10	.	.	.	OK	OK	PRIMARY	17
chr10	GL000221.1	GL000221.1/chr10	.	.	.	OK	OK	SECONDARY	5
chr10	GL000204.1	GL000204.1/chr10	.	.	.	OK	OK	SECONDARY	6
chr10	GL000225.1	GL000225.1/chr10	.	.	.	OK	OK	PRIMARY	102
chr10	GL000235.1	GL000235.1/chr10	.	.	.	OK	OK	SECONDARY	2
chr10	GL000235.1	GL000235.1/chr10	.	.	.	OK	OK	PRIMARY	9
chr10	GL000205.1	GL000205.1/chr10	.	.	.	OK	OK	SECONDARY	17
chr10	GL000223.1	GL000223.1/chr10	.	.	.	OK	OK	SECONDARY	4
chr10	GL000233.1	GL000233.1/chr10	.	.	.	OK	OK	PRIMARY	2
chr10	GL000224.1	GL000224.1/chr10	.	.	.	OK	OK	PRIMARY	21
chr10	GL000212.1	GL000212.1/chr10	.	.	.	OK	OK	SECONDARY	2
chr10	GL000194.1	GL000194.1/chr10	.	.	.	OK	OK	SECONDARY	8
chr10	GL000195.1	GL000195.1/chr10	.	.	.	OK	OK	PRIMARY	24
chr10	GL000224.1	GL000224.1/chr10	.	.	.	OK	OK	SECONDARY	10
chr10	GL000221.1	GL000221.1/chr10	.	.	.	OK	OK	PRIMARY	8
chr10	GL000226.1	GL000226.1/chr10	.	.	.	OK	OK	SECONDARY	7
chr10	GL000215.1	GL000215.1/chr10	.	.	.	OK	OK	PRIMARY	5
chr10	GL000228.1	GL000228.1/chr10	.	.	.	OK	OK	PRIMARY	192
chr10	GL000239.1	GL000239.1/chr10	.	.	.	OK	OK	SECONDARY	9
chr10	GL000193.1	GL000193.1/chr10	.	.	.	OK	OK	PRIMARY	13
chr10	GL000222.1	GL000222.1/chr10	.	.	.	OK	OK	PRIMARY	6
chr10	GL000211.1	GL000211.1/chr10	.	.	.	OK	OK	SECONDARY	1
chr10	GL000219.1	GL000219.1/chr10	.	.	.	OK	OK	PRIMARY	11
chr10	GL000194.1	GL000194.1/chr10	.	.	.	OK	OK	PRIMARY	11
chr10	chrMT	chr10/chrMT	.	.	.	OK	OK	PRIMARY	32
chr10	GL000237.1	GL000237.1/chr10	.	.	.	OK	OK	PRIMARY	9
chr10	GL000212.1	GL000212.1/chr10	.	.	.	OK	OK	PRIMARY	16
chr10	GL000239.1	GL000239.1/chr10	.	.	.	OK	OK	PRIMARY	4
chr10	GL000231.1	GL000231.1/chr10	.	.	.	OK	OK	SECONDARY	1
chr10	GL000237.1	GL000237.1/chr10	.	.	.	OK	OK	SECONDARY	8
chr10	GL000243.1	GL000243.1/chr10	.	.	.	OK	OK	SECONDARY	1
chr10	GL000234.1	GL000234.1/chr10	.	.	.	OK	OK	PRIMARY	9
chr10	GL000202.1	GL000202.1/chr10	.	.	.	OK	OK	SECONDARY	2
chr10	GL000219.1	GL000219.1/chr10	.	.	.	OK	OK	SECONDARY	3
chr10	GL000211.1	GL000211.1/chr10	.	.	.	OK	OK	PRIMARY	10
chr10	GL000223.1	GL000223.1/chr10	.	.	.	OK	OK	PRIMARY	6
chr10	GL000231.1	GL000231.1/chr10	.	.	.	OK	OK	PRIMARY	4
chr10	GL000245.1	GL000245.1/chr10	.	.	.	OK	OK	PRIMARY	3
chr10	GL000197.1	GL000197.1/chr10	.	.	.	OK	OK	PRIMARY	1
chr10	GL000214.1	GL000214.1/chr10	.	.	.	OK	OK	SECONDARY	1
chr10	GL000227.1	GL000227.1/chr10	.	.	.	OK	OK	SECONDARY	2
chr10	GL000245.1	GL000245.1/chr10	.	.	.	OK	OK	SECONDARY	1
chr10	GL000248.1	GL000248.1/chr10	.	.	.	OK	OK	SECONDARY	2
chr10	GL000197.1	GL000197.1/chr10	.	.	.	OK	OK	SECONDARY	1
chr10	GL000206.1	GL000206.1/chr10	.	.	.	OK	OK	SECONDARY	1
chr10	GL000225.1	GL000225.1/chr10	.	.	.	OK	OK	SECONDARY	41
chr10	GL000228.1	GL000228.1/chr10	.	.	.	OK	OK	SECONDARY	57
chr10	GL000216.1	GL000216.1/chr10	.	.	.	OK	OK	PRIMARY	153
chr10	GL000217.1	GL000217.1/chr10	.	.	.	OK	OK	PRIMARY	25
chr10	GL000208.1	GL000208.1/chr10	.	.	.	OK	OK	SECONDARY	2
chr10	GL000199.1	GL000199.1/chr10	.	.	.	OK	OK	SECONDARY	1
chr10	GL000217.1	GL000217.1/chr10	.	.	.	OK	OK	SECONDARY	5
chr10	GL000200.1	GL000200.1/chr10	.	.	.	OK	OK	PRIMARY	7
chr10	GL000191.1	GL000191.1/chr10	.	.	.	OK	OK	PRIMARY	5
chr10	GL000191.1	GL000191.1/chr10	.	.	.	OK	OK	SECONDARY	1
chr10	GL000227.1	GL000227.1/chr10	.	.	.	OK	OK	PRIMARY	4
chr10	GL000218.1	GL000218.1/chr10	.	.	.	OK	OK	SECONDARY	3
chr10	GL000215.1	GL000215.1/chr10	.	.	.	OK	OK	SECONDARY	1
chr10	GL000238.1	GL000238.1/chr10	.	.	.	OK	OK	PRIMARY	1
chr10	GL000213.1	GL000213.1/chr10	.	.	.	OK	OK	PRIMARY	3
chr10	GL000222.1	GL000222.1/chr10	.	.	.	OK	OK	SECONDARY	1
chr10	GL000198.1	GL000198.1/chr10	.	.	.	OK	OK	SECONDARY	1
chr10	GL000229.1	GL000229.1/chr10	.	.	.	OK	OK	SECONDARY	5
chr10	GL000243.1	GL000243.1/chr10	.	.	.	OK	OK	PRIMARY	1
chr10	GL000200.1	GL000200.1/chr10	.	.	.	OK	OK	SECONDARY	1
chr10	GL000233.1	GL000233.1/chr10	.	.	.	OK	OK	SECONDARY	3
chr10	GL000241.1	GL000241.1/chr10	.	.	.	OK	OK	PRIMARY	4
chr10	GL000249.1	GL000249.1/chr10	.	.	.	OK	OK	PRIMARY	2
chr10	GL000246.1	GL000246.1/chr10	.	.	.	OK	OK	SECONDARY	1
chr10	GL000203.1	GL000203.1/chr10	.	.	.	OK	OK	PRIMARY	2
chr10	GL000198.1	GL000198.1/chr10	.	.	.	OK	OK	PRIMARY	3
chr10	chrMT	chr10/chrMT	.	.	.	OK	OK	SECONDARY	1
chr10	GL000242.1	GL000242.1/chr10	.	.	.	OK	OK	PRIMARY	1
chr10	GL000204.1	GL000204.1/chr10	.	.	.	OK	OK	PRIMARY	2
chr10	GL000230.1	GL000230.1/chr10	.	.	.	OK	OK	PRIMARY	2
chr10	NC_007605	NC_007605/chr10	.	.	.	OK	OK	PRIMARY	1
chr10	NC_007605	NC_007605/chr10	.	.	.	OK	OK	SECONDARY	1
chr10	GL000229.1	GL000229.1/chr10	.	.	.	OK	OK	PRIMARY	1
chr10	GL000206.1	GL000206.1/chr10	.	.	.	OK	OK	PRIMARY	1
chr11	chr11	=	+-	PROPERPAIR	.	OK	OK	PRIMARY	36320591
chr11	chr1	chr1/chr11	.	.	.	OK	OK	PRIMARY	9836
chr11	chr12	chr11/chr12	.	.	.	OK	OK	PRIMARY	6035
chr11	.	.	.	.	.	OK	OK	PRIMARY	45955
.	chr11	.	.	.	.	.	.	.	61348
chr11	chr19	chr11/chr19	.	.	.	OK	OK	PRIMARY	3598
chr11	chr2	chr11/chr2	.	.	.	OK	OK	PRIMARY	22646
chr11	chr6	chr11/chr6	.	.	.	OK	OK	PRIMARY	6979
chr11	GL000227.1	GL000227.1/chr11	.	.	.	OK	OK	PRIMARY	4
chr11	chr11	=	++	.	.	OK	OK	PRIMARY	2934
chr11	chr17	chr11/chr17	.	.	.	OK	OK	PRIMARY	4108
chr11	chr9	chr11/chr9	.	.	.	OK	OK	SECONDARY	2091
chr11	chr5	chr11/chr5	.	.	.	OK	OK	PRIMARY	7214
chr11	chr11	=	+-	NO	.	OK	OK	SECONDARY	8818
chr11	chr3	chr11/chr3	.	.	.	OK	OK	PRIMARY	7990
chr11	chr4	chr11/chr4	.	.	.	OK	OK	PRIMARY	7585
chr11	chr9	chr11/chr9	.	.	.	OK	OK	PRIMARY	5125
chr11	chr19	chr11/chr19	.	.	.	OK	OK	SECONDARY	1721
chr11	chr8	chr11/chr8	.	.	.	OK	OK	PRIMARY	6033
chr11	chr7	chr11/chr7	.	.	.	OK	OK	SECONDARY	2804
chr11	chr15	chr11/chr15	.	.	.	OK	OK	PRIMARY	3706
chr11	chr16	chr11/chr16	.	.	.	OK	OK	PRIMARY	4123
chr11	chr13	chr11/chr13	.	.	.	OK	OK	PRIMARY	3682
chr11	chr11	=	--	.	.	OK	OK	PRIMARY	2990
chr11	chr10	chr10/chr11	.	.	.	OK	OK	PRIMARY	5350
chr11	chrX	chr11/chrX	.	.	.	OK	OK	PRIMARY	6485
chr11	chr14	chr11/chr14	.	.	.	OK	OK	PRIMARY	3856
